type,question,answer,frequently_answer,,,
索要回放,老师你给我回放吧？,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,那就每晚九点给我放回放好吗？,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,你能直接把回放发给我吗？,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,我准备去上班呀，你回头给我发回放吧,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,上午好！不好意思，我上晚班，晚8点到早8点，实在报歉！有回放吗？,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,我在外面，只能听回放了,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,老师，可是我8点都没办法上课，要上班。这几天的课程都可以帮我，申请回放吗？,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,只能看回放,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,直接发回放给我好吗,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,我看回放吧,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
索要回放,可以帮我申请回放吗？,好的，同学，咱们的课程是有回放的，老师单独给您备注好了，晚上上课的时候您进课堂签到一下，回放我申请好了，到时候单独发您，您记得关注我的消息哈,1,,,
推荐老师微信,雅丽老师能不能把你推荐给我朋友,不可以的哦,0,,,
推荐老师微信,把你微信推荐给我女儿吗？,不可以的哦,0,,,
退课,最近学业繁忙，上不了课可以把名额退了吗,没关系的，咱们尽量听直播。实在不行的话，老师再帮你安排回放学习吧，您考虑下，如果实在想退您可以联系我,0,,,
退课,老师你好，我考虑一下可能还是不想参加了，感谢你，还是很抱歉,没时间的话，那你可以观看回放的，到时候可以先进入课程签到下，回放出来后我发给你下，你就可以观看回放，如果您实在想退可以在联系我,0,,,
退课,老师，这期不能正常上课了，你还是把名额给其他同学吧！,您时间是有冲突吗？,0,,,
退课,可以不上吗？,什么原因阿？同学,0,,,
退课,我这个年纪听不懂，还是不参与了,同学咱们可以跟着听一节课,0,,,
退课,杨老师，我首先不会投资金了，我是没有资金的，对不起了老师。谢谢老师,咱们报名的是9天的免费课程，寄过去的礼包也是免费的。并且呢，您来学习就是因为您不会您才来学习的，不管学没学会投不投资都是您的事情,0,,,
退课,吳老師，我年紀大了，我不知你們講什麼課，也許我難接受，文化水平低，難以理解，我想算了吧！對不起！,咱们都是大白话讲课，针对小白学员的，千万不用担心哈，你听了第一节课就知道了，您可以听听我们免费的课程学习下理财知识，因为您年纪大了就不建议您报名我们后面的课程了,0,,,
退课,年玲大了学不会谢老师的好心，我就退出了,咱们老师讲课用的都是大白话，非常的通俗易懂，年龄大的也可以学会的，课程也是专门为你小白同学设计的，没有你想的那么难，您可以放心听我们前面的免费课程，因为您年龄大了就不建议您报后面的课程了,0,,,
退课,我上年纪了，学不会，不学了,咱们老师讲课用的都是大白话，非常的通俗易懂，年龄大的也可以学会的，课程也是专门为你小白同学设计的，没有你想的那么难，您可以放心听我们前面的免费课程，因为您年龄大了就不建议您报后面的课程了,0,,,
退课,帮我取消名额吧,怎么啦，为什么要取消啊,0,,,
未成年,那我到多少岁才可以？,18岁以后才可以学习,0,,,
未成年,嗯，可我未成年我才15，我妈也不会上这个课，只不过话说回来未成年可以学吗？,未满十八周岁是没法参与学习的,1,,,
未成年,我未成年，我也不知道什么时候报的课你们是不是找错人了啊,未满十八周岁是没法参与学习的,1,,,
未成年,15岁可以吗？,未满十八周岁是没法参与学习的,1,,,
未成年,老师，我想问一下我才13岁能不能听呀,未满十八周岁是没法参与学习的,1,,,
未成年,老师未满十八岁无法入股怎么办,未满十八周岁是没法参与学习的,1,,,
未成年,未成年可以学吗？,未满十八周岁是没法参与学习的,1,,,
未成年,我上学二年级，我们说客家话,未满十八周岁是没法参与学习的,1,,,
要求调时间,十点以后可以吗,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,这位老师您好：请问一下咱们的上课时间能不能在适当早一点，比如说：6:30分、或者是7点以前可以吗？,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,不可以.能推迟几天吗？,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,可不可以到星期六晚上后再直播？,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,能不能推到8.30,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,能往后延迟几天吗,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,老师可以退后学习吗,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
要求调时间,你不能抽个别的时间讲课吗？,咱们的课程要照顾大多数人的时间，没时间的话，你可以观看回放的，到时候可以先进入课程一下，回放出来后我发给你下，你就可以观看回放,1,,,
